,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio
11,エゴロック,すりぃ,2021-03-03,0.1700198306965205,0.6206896551724137,0.6481149012567324,0.014489543068983556,0.8610223642172526,0.4388929117386756,0.26214391170704554,0.8074866310160427,https://open.spotify.com/track/3UVNKqlbi4HuTxtr4ONvh5,https://i.scdn.co/image/ab67616d0000b2739fea26f3d4a2be2d6e90b16f,https://p.scdn.co/mp3-preview/15496f13b0d684c46e678dc78a94f8f41e8ea7f5?cid=18308f0d5b8049c89ee330d9cfa4bc58
12,ヒバナ -Reloaded-,DECO*27,2019-05-22,0.32925071416715446,0.7931034482758621,0.5619389587073607,0.010051722974582537,0.9073482428115017,0.667632150615496,0.1613298803559472,0.6711229946524064,https://open.spotify.com/track/3g2jMbl3XTP0k0cYb5rN6p,https://i.scdn.co/image/ab67616d0000b27351c4012d13453cb7425e78d9,https://p.scdn.co/mp3-preview/30c65963c888d4fe5a62119200cf34e422bf021b?cid=18308f0d5b8049c89ee330d9cfa4bc58
13,からくりピエロ -初音ミク「マジカルミライ 2014」Live-,ヴァリアス・アーティスト,2015-02-25,0.2794905170832278,0.5517241379310345,0.36804308797127466,0.5537995599907423,0.7779552715654953,0.6445409928393273,1.0,0.536096256684492,https://open.spotify.com/track/0f6Z1Kbo3PzA1sTtoaBbqK,https://i.scdn.co/image/ab67616d0000b2738b03908474894a83c9d0a369,https://p.scdn.co/mp3-preview/dfa67aee0ed993f0bc6c054049b4eee7e2263bea?cid=18308f0d5b8049c89ee330d9cfa4bc58
14,ドラマツルギー,Eve,2017-12-20,0.46789087001720986,0.7586206896551724,0.5637342908438061,0.02271220700411351,0.8514376996805114,0.8355459007160672,0.5573170043000865,0.6470588235294117,https://open.spotify.com/track/44i0yotEYW72i9QbpWcn6y,https://i.scdn.co/image/ab67616d0000b273ae668ffa508a4ec36bae23d5,https://p.scdn.co/mp3-preview/ee23fba983228a8b817448e2a37616612513cfb5?cid=18308f0d5b8049c89ee330d9cfa4bc58
15,トンデモワンダーズ,sasakure.UK,2021-06-21,0.2828713450803274,0.7586206896551724,0.710951526032316,0.21642849559349855,0.8706070287539939,0.6366562072572209,0.7429790804430784,0.9919786096256684,https://open.spotify.com/track/3jmQnsr4YxDIrCJ7GbE7vM,https://i.scdn.co/image/ab67616d0000b273b1f5f5654ad3e5d2051cdea4,https://p.scdn.co/mp3-preview/d07ff6f94f57dfd5d5d377b24b64b919a5518000?cid=18308f0d5b8049c89ee330d9cfa4bc58
16,少女レイ,みきとP,2018-11-18,0.7134595392639055,0.7241379310344827,0.44883303411131065,0.01896363962192191,0.8354632587859426,0.5774398583956875,0.5641745528474963,0.7901069518716577,https://open.spotify.com/track/6bxGVlcX900tLZiZl5mFOR,https://i.scdn.co/image/ab67616d0000b2736549e0ca9064d28052bade1a,https://p.scdn.co/mp3-preview/abfe2729fa03c57aaa795639a0bff437cb39d8f9?cid=18308f0d5b8049c89ee330d9cfa4bc58
17,千本桜,黒うさP,2012-02-29,0.530296412129048,0.8620689655172413,0.3590664272890484,0.007766306086730241,0.9105431309904154,0.7232279346689194,0.5974054263378271,0.9719251336898396,https://open.spotify.com/track/38mUTswfszVFQ952r89AP8,https://i.scdn.co/image/ab67616d0000b2736d15ca856170b2e78e07b9c5,https://p.scdn.co/mp3-preview/47752d38b896a1cdf311bdf53a9011d56a7af014?cid=18308f0d5b8049c89ee330d9cfa4bc58
18,キュートなカノジョ,syudou,2021-07-16,0.0,0.6206896551724137,0.48114901256732506,0.02779091119934083,0.9440894568690096,0.811891543969748,0.6455776879573382,0.5922459893048129,https://open.spotify.com/track/3T7rdXRAk3b2WUlevahSw1,https://i.scdn.co/image/ab67616d0000b2730797da4903bce865f54640ca,https://p.scdn.co/mp3-preview/619af86b321eaeab8791b91851c38a71e570a3ca?cid=18308f0d5b8049c89ee330d9cfa4bc58
19,テレキャスタービーボーイ - long ver.,すりぃ,2020-05-01,0.1460570110684989,0.6206896551724137,0.3895870736086176,0.18619811347905021,0.86741214057508,0.7494569152787834,0.822776742422409,0.9959893048128341,https://open.spotify.com/track/3UDe37nc2yvttJXlNk6Itr,https://i.scdn.co/image/ab67616d0000b27319419da4f3cc1c93c6210ad4,https://p.scdn.co/mp3-preview/dbc28b991577a12306612f0fe455066eb9c2b257?cid=18308f0d5b8049c89ee330d9cfa4bc58
20,ダーリンダンス,かいりきベア,2021-06-19,0.3285256270256576,0.7241379310344827,0.5798922800718131,0.01181717729006632,0.9664536741214059,0.8515568428674872,0.5892812482351898,0.9545454545454546,https://open.spotify.com/track/6MJFNhbXbqXCbHP24yLltO,https://i.scdn.co/image/ab67616d0000b273e24eeaab0da33f5dff9513d8,https://p.scdn.co/mp3-preview/4ae7fa76d333f0465d1678d483ee9d26e7f72c2f?cid=18308f0d5b8049c89ee330d9cfa4bc58
